transaction_id,date,store_id,product_id,quantity_sold,discount_amount
dc8f0f67-2554-4f81-9b78-e55d688f78c5,2023-11-18,S-045,P-001,1,0
57555382-1204-49f6-9d48-d546b3d4cb53,2023-11-18,S-034,P-007,3,0
f7cf8d0e-8100-46a3-9393-394559cfdc75,2023-11-18,S-011,P-004,1,0
ccc2bb95-8387-4b87-beed-93db20aa46f1,2023-11-18,S-012,P-007,1,0
220adbfe-9527-403c-b9c6-737dbeb6be21,2023-11-18,S-050,P-007,4,3600
983ac3e8-306f-4352-9d89-a39cf83cd598,2023-11-18,S-030,P-003,1,0
44a3b150-0429-4d21-8a68-8420b5e78b5a,2023-11-18,S-032,P-006,1,0
11a7827f-d330-47c6-a105-4e58e5cf2791,2023-11-18,S-046,P-003,10,0
8485dc5a-d892-4e4a-aa7f-8e4944667cd0,2023-11-18,S-044,P-007,1,0
a7554be1-aebe-4e54-ae08-1c55386d4d81,2023-11-18,S-034,P-004,24,0
39a9806e-88f9-46bb-b273-52896ab4a66a,2023-11-18,S-003,P-007,4,0
b3fa3e00-1fa9-40bf-b9cc-7f3e28c144d2,2023-11-18,S-030,P-003,2,0
7e700a84-3725-4443-918b-947aca7e796d,2023-11-18,S-039,P-005,1,1050
e613511f-a0c9-4a03-8eef-fe00878105c8,2023-11-18,S-027,P-001,5,0
99f24b29-daf7-450f-ac7c-614b0fd4ff0a,2023-11-18,S-030,P-003,2,0
53d8a3f7-fe45-4994-a7f0-fd9a7404bb22,2023-11-18,S-029,P-006,4,3200
a40551b8-058e-49c9-ae4c-5fa838ff2028,2023-11-18,S-004,P-007,2,0
1c15fa18-4039-443e-ae7e-5a23dfe0e9c4,2023-11-18,S-035,P-005,4,0
0d1bfd4d-3d3d-4eaf-a731-4d5806c0b3de,2023-11-18,S-036,P-007,1,900
997acf03-b271-4815-8243-3690ea5d7b5b,2023-11-18,S-005,P-007,1,0
4de4de02-ce2a-4ae0-83ef-f661f943a193,2023-11-18,S-049,P-004,3,0
2183107d-7d77-4754-ba50-bd46e394aa6c,2023-11-18,S-007,P-002,2,0
418898ab-9995-45a2-9b4c-6e98e4d42077,2023-11-18,S-028,P-001,1,0
52acf62f-c736-4ded-94d4-ce35775cf576,2023-11-18,S-041,P-007,1,0
8b85096f-296e-4733-b2e5-ae6dfd04b9de,2023-11-18,S-040,P-003,1,0
83a6ebab-e89d-4e22-a3be-dd6431679985,2023-11-18,S-020,P-002,2,0
f2563805-3220-4f9a-a717-e923d77908d6,2023-11-18,S-027,P-007,1,0
9ad0bb11-f777-4452-a9ca-e66ac57097a9,2023-11-18,S-027,P-006,1,0
e6dcb731-6d75-41b6-ae1e-bbf0f680c0ef,2023-11-18,S-005,P-001,1,0
c7ece609-148f-4b71-b5af-95eae22d4977,2023-11-18,S-023,P-005,2,0
e9600d88-6348-47ee-81fa-99cc5ad6161e,2023-11-18,S-004,P-001,1,0
82943d4a-b362-43a2-a9fe-2402c14b12fe,2023-11-19,S-018,P-005,3,0
d4363881-53c7-4e97-aa64-e9d637361680,2023-11-19,S-031,P-005,3,3150
588952a9-4981-462c-8b33-9fdb87c970da,2023-11-19,S-007,P-003,2,0
e343b095-c365-412a-8f76-3b2d7fd104a3,2023-11-19,S-048,P-001,5,3500
b01a23b3-d4bc-4477-9740-6201454fd96d,2023-11-19,S-047,P-003,1,0
b136e70d-5509-4719-b70e-8a6d8df11a99,2023-11-19,S-048,P-003,4,0
3d32cb00-daec-40be-9aea-9cbf22c28804,2023-11-19,S-033,P-002,2,0
0f45d2d7-81be-46ef-9f72-40ae93c36f75,2023-11-19,S-038,P-007,1,0
b2d5beee-ffb6-416b-ad69-1d9920818d1f,2023-11-19,S-002,P-004,2,0
8d44ce0a-8134-4987-9855-46fe9f4ffad2,2023-11-19,S-031,P-004,1,1050
4e7adadd-c1ab-4250-a068-347225177bff,2023-11-19,S-023,P-003,1,0
3da6cd0b-4c43-4597-b05d-1e2117e521be,2023-11-19,S-046,P-007,2,1800
eba497ed-d171-4e82-b936-4ed73c01ec25,2023-11-19,S-037,P-006,1,0
027f7da0-f03c-429a-b356-a8659e26cb5f,2023-11-19,S-016,P-005,2,0
ff59f8c2-929e-4707-81a8-2c9618354019,2023-11-19,S-008,P-002,1,0
cd29a4e5-055d-4e3b-8adc-97f72cb8b4ab,2023-11-19,S-008,P-005,1,0
85c00faf-036d-4574-b72d-457e5a473088,2023-11-19,S-041,P-002,1,0
23e27b9e-6cdf-4fbe-9af8-eb7bc1d5b48f,2023-11-19,S-013,P-001,3,0
32dccbf0-c31e-40c0-9829-11b99da19e89,2023-11-19,S-005,P-003,2,0
7c349bb2-5cd1-45ca-82ce-c272501d1064,2023-11-19,S-026,P-002,1,950
68a55d85-bcb2-48c8-a021-50e734d68742,2023-11-19,S-019,P-005,4,0
8f52a2cf-245c-40c4-9d53-7b17c9daf3d6,2023-11-19,S-031,P-001,2,0
de34cc05-da8f-4c06-8ae2-0e78d0427c9d,2023-11-19,S-002,P-005,1,0
48657fa0-9707-4c88-9e34-8c6d87699b6e,2023-11-19,S-036,P-007,24,0
d6d06c78-1417-4e87-adf2-03cc7a399a25,2023-11-19,S-048,P-007,2,0
3a5f4f69-2538-4af5-9392-c02b3564d84c,2023-11-19,S-006,P-006,3,2400
5234b227-ab46-4975-829d-fd3d79c7b651,2023-11-19,S-039,P-003,2,0
25892d8b-b448-4608-a4a3-7333686c1144,2023-11-19,S-013,P-005,2,2100
d606ba52-9fac-456b-b4b7-946c1de3419c,2023-11-19,S-017,P-005,2,0
dbdd1e13-18b7-4929-b1ee-953ccd8a804f,2023-11-19,S-023,P-004,1,0
d2502884-2ed3-4b1f-a0cf-55d0b57322b4,2023-11-19,S-038,P-003,1,0
88034d24-72c9-475c-b965-078c8b15efd0,2023-11-19,S-036,P-003,1,0
4c238bd6-447e-440e-ac3c-d2d1ea2211aa,2023-11-19,S-045,P-003,3,0
d712f984-a191-42f1-a778-843e3dbb7376,2023-11-19,S-034,P-006,4,0
b384ea9f-c3ef-4de6-9b27-cd047d1f629b,2023-11-19,S-010,P-006,10,0
617d917e-7531-4ba5-9532-b18675aa19b8,2023-11-19,S-011,P-004,4,0
631139de-c594-416a-8810-fae4c2820361,2023-11-19,S-047,P-004,3,0
dcd54a87-ec12-4dac-9af4-17293bf5cece,2023-11-19,S-027,P-002,1,950
d0cbb4e7-3c3b-403b-826b-dbebacf909fe,2023-11-19,S-021,P-006,3,2400
b68b1769-c2b0-4c42-9ff9-6663ee4e685d,2023-11-19,S-022,P-002,1,0
cd06804b-24e7-48d6-be6e-b478a46b41bc,2023-11-19,S-042,P-002,1,0
2a7a378e-aac4-4a52-a166-a6f710d8b10c,2023-11-19,S-050,P-005,1,0
6b1942db-e03e-4fc3-ad02-0ccfd4dd5c68,2023-11-19,S-001,P-007,1,0
b0a34f8e-345b-4df1-97f1-32726e3a428e,2023-11-19,S-031,P-005,4,0
90f627a3-9d53-43e5-b0d3-3e56add73e77,2023-11-19,S-008,P-007,1,0
1d4d84f9-faa2-45e1-a01f-82e85ad140e0,2023-11-19,S-001,P-005,1,1050
e8ff8883-c8c9-420c-9075-1b390e0a3792,2023-11-19,S-029,P-007,3,0
489791ae-cefa-4e3d-91d8-fd3b934d98d7,2023-11-19,S-028,P-003,1,0
40bcad10-ba7d-4ff1-9ff4-919fa264d65d,2023-11-19,S-031,P-003,2,0
b91083a3-a804-4d45-bc7b-bcce061f7038,2023-11-19,S-022,P-004,1,0
eed3def5-1f94-4351-9e22-90e537334664,2023-11-19,S-033,P-002,1,0
46627db5-fb48-4378-8e7b-e485d6fbad47,2023-11-19,S-019,P-004,2,0
20c60ac2-09b8-4bfa-93c2-b5097ce4a404,2023-11-19,S-027,P-003,1,0
acc9cac9-9237-4bc2-af02-ac1e4358a272,2023-11-19,S-026,P-004,1,0
c7b58a56-3c9e-4c84-b049-6018415a301d,2023-11-19,S-015,P-003,1,0
b4080ddf-9418-46fb-a15e-b0aece13eb2a,2023-11-19,S-008,P-006,1,0
0ba1610c-1243-4615-ae2f-00650e7c7a6d,2023-11-19,S-045,P-003,3,0
2458f3a4-c760-43cc-984c-94a0e79a99d4,2023-11-19,S-034,P-005,3,0
0936ff28-99a6-409a-92ca-8be2804c7e70,2023-11-19,S-036,P-001,1,700
6d48cbf2-2755-4668-889d-43cdeef525ce,2023-11-19,S-005,P-003,1,0
1359e953-15ba-4689-9ad8-5d7181ac15c5,2023-11-19,S-028,P-006,10,0
87c2f456-afee-4abe-96f0-8c9785ed3009,2023-11-19,S-035,P-001,1,0
81a4e7e5-27ed-41ba-b35d-7124068337e8,2023-11-19,S-015,P-005,2,0
3d5a2006-ca77-4174-831b-14d7f63695a4,2023-11-19,S-042,P-003,2,0
8ff1af5a-b385-4f2f-a756-8f9e86522963,2023-11-19,S-015,P-002,1,0
d953c5ba-cf5e-4587-bf30-c43d5c702186,2023-11-19,S-041,P-007,2,0
30e780cc-478f-4660-bf32-b2382b6fa1f9,2023-11-19,S-027,P-002,4,3800
fd3cf5ae-40a6-4de4-8045-01d90647fec5,2023-11-19,S-027,P-007,4,0
a4200f8d-03eb-41dc-b90f-ac7aa8fc3e97,2023-11-19,S-030,P-007,1,0
ee0abdc4-3cb1-4c3b-984c-a603df9ecd19,2023-11-19,S-007,P-005,4,4200
ae3f2777-b8eb-4022-bbb1-ab8e1e9e46aa,2023-11-19,S-006,P-006,1,0
6b089d27-a020-47d9-8553-b1ab2eaba580,2023-11-19,S-001,P-004,1,0
f03fa483-acb3-4f5a-a847-3b262becb8b5,2023-11-19,S-032,P-007,24,0
8954a2bc-e5e0-449d-90bd-fa1199be177f,2023-11-19,S-017,P-006,1,0
1b892857-9f62-4ee0-9236-ebf20811ccce,2023-11-19,S-037,P-006,1,0
33796ef4-58ea-4dbf-9abc-c2ce084e1c01,2023-11-19,S-045,P-007,3,2700
8c04dffb-c962-4c41-8aa3-ac1746d6fc61,2023-11-19,S-049,P-004,1,1050
b64782b5-c44c-46db-97fd-ee553a987b96,2023-11-19,S-024,P-007,1,0
c2dadc64-d53e-4fd4-a5de-2a5bb569a711,2023-11-19,S-039,P-002,10,0
f20c657d-e11c-4483-bf6d-3c100f2dd9be,2023-11-19,S-017,P-005,1,0
76ecb6d7-a731-41f9-8710-649b1c66ea2e,2023-11-19,S-034,P-004,1,0
8999bd18-e250-4654-b567-22c4bde3b8c4,2023-11-19,S-020,P-006,1,800
d2a7a993-567a-4ba2-8136-42b3581eff1c,2023-11-19,S-028,P-004,2,2100
9c88e6cb-8e3d-490f-8ad6-77024b426048,2023-11-19,S-004,P-001,1,0
a4fb4d0a-6e57-44b7-9aba-b8a7f8bad201,2023-11-19,S-007,P-002,1,0
e279148e-94dc-4387-9372-d391cb4081eb,2023-11-19,S-025,P-006,2,1600
3d5a5457-0073-438a-977e-c6078cf4168c,2023-11-19,S-032,P-006,4,3200
b3d98824-09d8-4233-8873-d6013b2a0ee3,2023-11-19,S-001,P-005,4,4200
b6f8daa0-1850-4bde-abd5-374d08a78578,2023-11-19,S-046,P-003,1,0
6e02e15b-0c1f-4c4b-8015-02fc88e575d6,2023-11-19,S-047,P-006,1,0
6456ecfb-52fc-4782-b2d4-34da0cbea45d,2023-11-19,S-006,P-002,1,0
2ef894c8-4d74-424e-b1db-f7ad0687a5d8,2023-11-19,S-050,P-001,2,0
65cec742-8428-408d-9cec-fbd518bbc5dc,2023-11-19,S-011,P-007,1,900
7bed9b6f-46ec-4abe-88d0-2fe38f609511,2023-11-19,S-005,P-001,1,0
007eff3c-9662-4e6f-ad93-afe60549749c,2023-11-19,S-029,P-003,1,0
7eb44132-ed1f-485a-acf7-a4075e68307f,2023-11-19,S-031,P-007,1,0
0ac6b7d1-6abf-496d-8d4f-9eb914f7ed3b,2023-11-19,S-019,P-007,2,0
60bc1488-622f-43f1-820d-1416adfa5fcd,2023-11-19,S-037,P-001,5,0
a44ee79c-7f85-4e53-b2bb-2ccdd3aeb37f,2023-11-19,S-007,P-002,1,0
a47c1eb2-67da-4118-ab42-96bf390a5daa,2023-11-19,S-018,P-005,3,3150
25aec4b5-ff50-406d-bb0e-46f2267eff76,2023-11-19,S-030,P-007,1,0
fa6f7766-31ba-4fa4-986b-259cd70ad105,2023-11-19,S-022,P-002,1,0
c58d4bd3-d110-46b2-bd6d-4d80bb95731a,2023-11-19,S-048,P-002,4,0
f6ea4adf-69f2-4078-9449-22a1c621e3ab,2023-11-19,S-005,P-007,3,0
03dc25a8-efb1-4295-87a8-201b645e6cb2,2023-11-19,S-047,P-002,1,0
8b828bf0-2dd0-4ef6-af8f-10719f208b6b,2023-11-19,S-033,P-001,1,0
c0562f62-472c-4cc4-ab22-1d8eedb6f785,2023-11-19,S-032,P-005,1,0
1c95feec-7061-42ce-a480-2bb23f39892c,2023-11-19,S-015,P-006,3,2400
ebd1bdfa-dee7-4f84-b96e-1268e83cb17e,2023-11-19,S-040,P-006,2,0
80cf3629-c523-4b69-8b7d-07401bb871cf,2023-11-19,S-009,P-004,3,0
9bfe7f43-68d9-4e6a-8a3c-0d463ee80718,2023-11-19,S-005,P-007,3,2700
19907edb-74fc-490d-9664-6ee66470ff4a,2023-11-19,S-039,P-005,1,0
65a52af2-e102-422d-9939-af75783058cd,2023-11-19,S-046,P-004,1,1050
350eeeeb-9c74-4279-94d0-13025206a1d5,2023-11-19,S-050,P-003,2,0
572d07e3-128f-4abd-b1fe-6f9208130699,2023-11-19,S-030,P-004,1,0
4ea2804e-25ec-4d5d-8069-3ab09d8240e6,2023-11-19,S-024,P-007,2,0
14580693-5d08-454d-b683-19f1979352d8,2023-11-19,S-004,P-007,5,0
6dd10d03-b459-43bc-b47d-d3993bde1e3a,2023-11-19,S-042,P-003,1,0
9dda306d-aa28-4913-9455-c5682d4928f3,2023-11-19,S-025,P-004,1,0
861dadec-4c76-4d99-85b7-d550a44b8e8e,2023-11-19,S-021,P-006,3,0
bc126699-5264-4d49-b75e-59a4b277c3c9,2023-11-19,S-037,P-001,1,0
e512fbdd-b6cc-44b6-8dd7-eb385f09f4ab,2023-11-19,S-045,P-001,1,0
097c76f1-246b-4326-9794-d2fc9ea71e16,2023-11-19,S-031,P-004,1,1050
385669be-78c2-4726-975e-b785838a6c03,2023-11-19,S-032,P-004,1,0
dcbb3fcb-e5ff-4bdd-a065-015a303c3df1,2023-11-19,S-023,P-002,1,0
b09d8cab-cccb-41e5-b58b-6b3690a2a80c,2023-11-19,S-031,P-001,2,0
43fe9412-5177-4964-bd11-60e9d7a56f4f,2023-11-19,S-013,P-004,4,0
2e6d7c34-cc00-44d9-9026-3a5c108199bb,2023-11-19,S-037,P-007,3,2700
d8910dce-b8ed-434a-90ce-a78bc9fd8471,2023-11-19,S-032,P-002,2,0
b5d4956b-74e5-430d-ac6a-adb454dc86d9,2023-11-19,S-047,P-007,1,0
0d3da2c8-2aa1-43c8-913f-10b107f79e95,2023-11-19,S-013,P-007,1,0
79b331e9-0dc2-4542-a099-df551257819d,2023-11-19,S-034,P-005,2,0
ccb049ad-07ee-4b3b-83f7-2d9abeceaab9,2023-11-19,S-002,P-006,4,0
f97f6666-2c15-48a5-8c9a-fef8b7c5a11e,2023-11-19,S-018,P-007,2,0
a5bd2c24-c64d-4597-abb1-d9fa73b7fdc0,2023-11-19,S-024,P-004,4,0
4ad69e1e-1f1b-4155-a03c-cb40cf7d4bf6,2023-11-19,S-029,P-004,2,0
9141ce97-4e35-4e97-893b-b5fea124e060,2023-11-19,S-033,P-002,2,0
e77f323b-fe65-4f5c-9bf4-9121e4d1a746,2023-11-19,S-003,P-003,1,0
e9cece32-9bb8-4deb-a4a7-ac1017e51f7a,2023-11-19,S-046,P-005,4,0
a63a4eae-3101-4746-83d0-008cb576de74,2023-11-19,S-012,P-002,2,0
5774a053-9012-44bb-b3d0-29277d3091d0,2023-11-19,S-026,P-007,1,0
97ad104c-7027-4c9f-9928-c7a5194c469f,2023-11-19,S-001,P-005,2,0
692d2505-22b1-4b4a-971a-bda53174e7d5,2023-11-19,S-040,P-003,1,0
c5fb5164-ebf5-4ad8-bac4-f43d238def1b,2023-11-19,S-015,P-002,3,0
36bfebdd-f6ab-4e1d-a492-6d08f1c90caa,2023-11-19,S-036,P-006,2,0
1f303de8-5290-4c50-9bd7-ae3e99d39950,2023-11-19,S-010,P-007,2,0
bd7ee3ab-a036-4cca-8d9a-86a69b496aef,2023-11-19,S-012,P-002,1,0
c2e7d166-baf5-4a73-beec-ab5598e2f8b2,2023-11-19,S-010,P-007,1,0
7173d525-7fc5-4ed6-87db-2e2143bfe40b,2023-11-19,S-006,P-001,1,0
e39c90a8-ddda-421c-b7a7-56a94ac97330,2023-11-19,S-039,P-005,1,0
ec92f88a-d043-4096-8b53-f09df19516c7,2023-11-19,S-030,P-004,1,0
b4244f2a-54bd-468b-aadb-d1dfec7498e0,2023-11-19,S-031,P-002,4,0
85bbf065-b7fb-4ed3-937d-b277981c6e47,2023-11-19,S-022,P-003,3,6600
6fd28d29-de90-4629-9e0f-c8792fb939c0,2023-11-19,S-014,P-002,10,0
941e8a70-e61c-4dd3-9312-89011dbead02,2023-11-19,S-033,P-005,1,0
b89aa7c0-efd9-4269-9f6c-0c829aff983d,2023-11-20,S-050,P-004,1,0
3e5f0d5a-8516-4660-a2e3-1e58a5dccd92,2023-11-20,S-035,P-007,3,0
b07a7df9-869c-411e-8577-a2a1d9f2762f,2023-11-20,S-039,P-005,1,0
1ecd9efc-4e17-4bc5-aa79-aee56210ac9c,2023-11-20,S-022,P-006,2,0
8cdd2cf3-5b35-4376-8719-bc6d08c8431b,2023-11-20,S-034,P-001,1,0
1cff48da-70e1-4ff0-8795-1b8f04a571ba,2023-11-20,S-012,P-006,4,0
78289235-5a6d-461a-a8cd-b9b378fc70b8,2023-11-20,S-029,P-005,4,0
d73ba2e5-85c0-410f-882d-795c93d259c1,2023-11-20,S-038,P-004,24,0
426699f3-b72a-458b-8722-43c32dab411b,2023-11-20,S-011,P-005,1,0
14268837-d364-42a5-a4ce-3b7a15126788,2023-11-20,S-002,P-003,2,0
9cf23990-acf2-49ca-a1db-efaf6664e3ca,2023-11-20,S-036,P-007,1,0
c560ed2d-eba9-4ee4-b5af-0dcbb26e7a1e,2023-11-20,S-005,P-006,5,0
bd5090ea-ddcc-4924-aec6-56ce3237b938,2023-11-20,S-043,P-004,1,0
26451f6c-d3d5-4cb8-8f0a-78d684ee2577,2023-11-20,S-004,P-006,5,4000
2600dbc0-f9b2-48f8-8b96-691769f6d1f7,2023-11-20,S-001,P-003,4,8800
0ea34770-4113-479f-bb68-baf4929eb3a6,2023-11-20,S-010,P-003,1,2200
dce2cfc5-13b5-43b0-9112-4001232b13b1,2023-11-20,S-008,P-001,2,1400
346941fa-d423-4631-9c8f-669ed65ef1e2,2023-11-20,S-015,P-005,2,0
fd188d3b-7fe2-4beb-ac61-bb64272d28e0,2023-11-20,S-045,P-006,1,800
7bce1e83-fd4a-42b1-bbfe-2d862c9eece4,2023-11-20,S-005,P-006,3,0
7d67ec0e-52a9-4db6-ad2d-0a42384f1397,2023-11-20,S-029,P-003,1,0
27ff1c6b-4bde-4136-b707-2fb33ca82a9f,2023-11-20,S-036,P-004,1,0
b4b2ec14-472a-4290-aa0e-7a8cc824db34,2023-11-20,S-028,P-003,2,0
569bee90-f0ac-4fee-98eb-9b9f9b460eb7,2023-11-20,S-009,P-003,2,0
0584a553-45fc-4aa0-943b-4e7a1d0191a4,2023-11-20,S-039,P-005,2,0
92a519a6-7c45-4607-919a-105433bb1d52,2023-11-20,S-017,P-006,1,0
d4f93e9c-ffec-426e-acfa-363acb6006ef,2023-11-20,S-002,P-006,1,0
7ead2e48-0e24-4328-9dc1-1b3b017899cc,2023-11-20,S-025,P-004,3,3150
d05a49b4-ade9-4507-a89a-267a29855d10,2023-11-20,S-030,P-004,2,0
492648f7-32af-4f73-a1db-4f1c1f4fe17c,2023-11-20,S-010,P-001,4,2800
647fdeb0-8c43-40c6-a140-896609f5cfbd,2023-11-20,S-029,P-006,3,0
754f834a-5637-46c8-a93f-223a398ca8a3,2023-11-20,S-034,P-007,2,0
2e1ce06a-e4b4-4847-82fd-4b231f114918,2023-11-20,S-020,P-006,1,0
fc6fe0d9-ebd4-40b3-8fc2-d422186b6950,2023-11-20,S-044,P-004,4,4200
72fd670f-82b4-4592-b7be-cac07a35d975,2023-11-20,S-023,P-005,3,0
70f693c8-7cc2-415b-89a1-c80d1127fcf8,2023-11-20,S-042,P-001,1,0
e146a115-f4d0-47ac-bdff-10b95db8aa51,2023-11-20,S-015,P-004,1,0
58ce29de-354a-4103-8e61-740bdb3f9e1c,2023-11-20,S-029,P-005,4,4200
858ebcd9-e28f-4370-b9bf-000975eb0750,2023-11-20,S-046,P-005,1,0
548bf232-4777-4e62-abb2-b3d56c005ee3,2023-11-20,S-001,P-004,2,0
21f54660-fbf2-4fa2-8b67-349989a3a379,2023-11-20,S-011,P-001,2,0
70c3575e-6b90-45df-8ca7-e84663983d14,2023-11-20,S-039,P-005,1,0
e9655076-5744-402c-9969-a809eb619d44,2023-11-20,S-024,P-001,2,0
914e2b3d-fac8-4b16-9dea-829460b174d1,2023-11-20,S-036,P-004,2,0
bac5f4c6-0390-406c-881d-491b10a72777,2023-11-20,S-041,P-004,4,0
4b277703-689f-4499-9d4e-6506e6494491,2023-11-20,S-030,P-005,2,0
b139c61e-f7a6-40eb-af14-fc6a8e66d8f2,2023-11-20,S-009,P-004,1,1050
52fdf3d5-5a71-4fa7-a7ce-e4d15427910b,2023-11-20,S-047,P-002,1,0
3067c71f-adc5-4b1b-ab68-feaabd7278b5,2023-11-20,S-018,P-003,5,11000
67b85497-5673-4c7c-99ba-96ff2c10d2a1,2023-11-20,S-042,P-006,4,0
2316c2f9-5d13-4c2e-87d9-9e0597848b53,2023-11-20,S-007,P-003,2,0
780f33d7-20ba-4758-b7e2-0f190f98f6fd,2023-11-20,S-031,P-002,1,0
39f405d4-cfb1-44f4-ae95-d81e940feade,2023-11-20,S-007,P-005,5,0
637a9ef3-c95f-4421-ad2a-0ccdc5fcda4e,2023-11-20,S-001,P-006,1,0
0f44ad47-1095-4ef0-aa38-f52e746501e1,2023-11-20,S-037,P-004,10,0
3fb44514-e29f-46c1-bf64-22835166ede4,2023-11-20,S-009,P-004,1,0
037029b8-7500-4aa6-b9e3-d0b11d42206c,2023-11-20,S-005,P-007,4,0
ec1fd106-3a86-40eb-9dc2-bdbe1923b1e9,2023-11-20,S-041,P-004,2,2100
cf64e1cf-bb33-4821-9d16-d09722174318,2023-11-20,S-033,P-001,1,0
da004e13-8e20-49ed-a748-a22e3d9e23c3,2023-11-20,S-042,P-004,5,0
8b30f274-7996-4111-aafe-7570c5e28f2f,2023-11-20,S-016,P-006,5,0
c3cfd895-a46f-4991-9289-399535e03f9d,2023-11-20,S-015,P-003,1,0
8a63f68d-243d-4436-b72a-2db7d6b808d9,2023-11-20,S-009,P-005,5,5250
4e66dd1c-97a6-4bb4-99cb-0882422f84bc,2023-11-20,S-025,P-003,1,0
3cb73a99-590c-4f10-8fd7-ac0e9e15d1ec,2023-11-20,S-005,P-005,2,0
7c01fffc-7cc7-443a-92ed-d376518b2121,2023-11-20,S-046,P-003,1,0
e8fcbfaf-a775-4fe3-b0aa-e524d1ce7da6,2023-11-20,S-044,P-001,1,0
16a9e49b-526f-4cc3-8089-789a28eb3bd0,2023-11-20,S-010,P-002,1,0
f1c1f111-254f-43ad-b2d9-dec58ec4bdb5,2023-11-20,S-044,P-007,1,900
5d3d3706-70b3-4ef4-b832-c341570f1689,2023-11-20,S-011,P-002,2,0
7db749c6-d675-4938-8a90-427d5d77d80e,2023-11-20,S-028,P-001,10,0
a1ffe03c-d7c5-493e-8181-c7d3a43342f8,2023-11-20,S-020,P-002,5,0
d84d3cc1-1d84-425b-b5a9-e50f1f83a4d6,2023-11-20,S-028,P-001,1,0
1b4202f7-31d5-4626-9fd3-27340c8bc229,2023-11-20,S-011,P-003,4,0
c8f4e8d5-a7a1-4387-ac38-163d349ddc3c,2023-11-20,S-006,P-004,2,2100
3fe6acaf-6b83-42e0-bb21-3c06267b7e92,2023-11-20,S-034,P-002,1,0
d826d4a1-228d-45d6-9c65-0cc8180ac88a,2023-11-20,S-037,P-005,2,0
bb513b52-a21e-42e9-b874-891805dbc37f,2023-11-20,S-005,P-003,2,0
333e2744-51d9-48b5-9f47-fd8ac49eef22,2023-11-20,S-046,P-004,24,25200
e343ecf3-2a7c-47eb-bd78-1ee4e0f85d85,2023-11-20,S-008,P-006,2,0
2704cd4b-aa3d-4786-b714-dd3d7c2bf02d,2023-11-20,S-003,P-003,1,0
09f0dc6e-373e-4659-92af-800ad3bac9a4,2023-11-20,S-020,P-004,1,0
bd93aa02-2890-40f4-9893-7bf963998fe6,2023-11-20,S-007,P-005,24,0
7f345946-670b-49e9-80d2-d755f099c36f,2023-11-20,S-007,P-007,1,900
f09aec38-6bc3-4c2e-8c0f-66dc67f23f28,2023-11-20,S-020,P-006,1,0
20024751-c810-4bc2-a54f-9f9aedd9d1af,2023-11-20,S-018,P-002,3,0
9af91ca6-0297-4b23-acc1-5619c55cb5e8,2023-11-20,S-018,P-005,4,0
a9845046-2768-45ec-92ab-06d7c8daaa58,2023-11-20,S-001,P-002,2,0
d977aa83-1c5f-4056-94c6-d8cf41c9e1fc,2023-11-20,S-048,P-004,2,0
f8b25587-39fa-47fc-b996-509466dffded,2023-11-20,S-008,P-002,1,0
16a5f702-589d-4add-a865-58bb18a95d58,2023-11-20,S-015,P-005,1,0
ccd45220-5119-4e5c-9fb9-3e86b6425c15,2023-11-20,S-044,P-005,2,0
39833973-fee0-4a39-89ba-660b1119c385,2023-11-20,S-019,P-001,1,0
cc3dc920-2960-4b8f-837c-e73550f40728,2023-11-20,S-012,P-003,1,0
7314f538-75df-48bd-96e3-012e9b6d4f86,2023-11-20,S-042,P-007,1,0
636531d1-5d3e-4c05-b6ef-64f64a12fd03,2023-11-20,S-007,P-003,1,0
74feab8a-9957-41b0-b8af-240939b48766,2023-11-20,S-022,P-003,1,2200
7905918f-3823-4b4d-9412-63c10b86a13c,2023-11-20,S-046,P-006,2,0
8eb1a90e-d953-4521-9d59-e8c3f9b54cba,2023-11-20,S-013,P-002,1,0
4d56eeac-0415-4dae-bfb1-0013b0f70c4e,2023-11-20,S-035,P-007,2,0
c1a1c974-faf0-40db-acc4-2e7e19ad7679,2023-11-20,S-002,P-001,2,1400
1ca72152-bf88-4807-b20e-96b3a3e61141,2023-11-20,S-013,P-002,1,0
e30e691f-f54d-48d9-89f1-5b80956dd19e,2023-11-20,S-044,P-004,1,0
764de4fb-08eb-40f3-917f-8802d3cc0f0a,2023-11-20,S-046,P-007,10,0
8eba7b74-c5ae-42eb-a197-729e13c925ce,2023-11-20,S-016,P-005,1,0
7722f496-8718-405a-8033-df9d625ed497,2023-11-20,S-047,P-002,1,0
191f9576-04dc-4f19-baec-f56247a35e7d,2023-11-20,S-017,P-005,1,0
5506a2e3-199c-468e-810b-9863af0bb448,2023-11-20,S-038,P-007,1,0
25ebe982-75ee-41c4-898c-69babf294e50,2023-11-20,S-015,P-002,1,0
66db4c8b-38fb-4e92-b8b3-505afc40fa9f,2023-11-20,S-042,P-002,5,4750
d30d0934-36a9-4fa2-bfcf-b4b6250bf780,2023-11-20,S-030,P-002,1,0
c2d52dcb-9f83-44a1-92a9-b00c9abc7023,2023-11-20,S-045,P-006,1,0
92546bb2-3849-44e6-b40d-5881c52de561,2023-11-20,S-007,P-006,24,0
7542baed-c477-4b79-945d-2d4df4c4ae40,2023-11-20,S-045,P-003,1,0
9bebb7cb-b158-4f1d-96c5-02fe0d82d734,2023-11-20,S-017,P-007,1,0
